run_id,config_id,config_path,paper_id,paper_name,paper_type,wrapper_path,wrapper_status,run_dir,timeout_sec,exit_code,timeout,result_status_prelim,start_iso,end_iso,elapsed_sec,notes
"m2_owner_sched__sgemm","m2_owner_sched","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on","sgemm","sgemm","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m2_owner_sched/sgemm","1200","0","0","completed_exit0","2026-06-04T23:47:10+08:00","2026-06-04T23:47:16+08:00","6","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated matrices increase active blocks but remain smoke-sized"
"m2_owner_sched__stencil","m2_owner_sched","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on","stencil","stencil","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m2_owner_sched/stencil","1200","0","0","completed_exit0","2026-06-04T23:47:16+08:00","2026-06-04T23:47:20+08:00","4","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated grid increases memory footprint and iterations"
"m3_hitonly_nack__bfs","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","bfs","bfs","M","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/bfs","1200","0","0","completed_exit0","2026-06-04T23:47:20+08:00","2026-06-04T23:48:27+08:00","67","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded"
"m3_hitonly_nack__spmv","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","spmv","spmv","M","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/spmv","1200","0","0","completed_exit0","2026-06-04T23:48:27+08:00","2026-06-04T23:50:13+08:00","106","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded"
"m3_hitonly_nack__mri_q","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","mri_q","mri-q","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/mri_q","1200","0","0","completed_exit0","2026-06-04T23:50:13+08:00","2026-06-04T23:50:19+08:00","6","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated binary increases K and X values versus tiny input"
"m3_hitonly_nack__pathfinder","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","pathfinder","pathfinder","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/pathfinder","1200","0","0","completed_exit0","2026-06-04T23:50:19+08:00","2026-06-04T23:50:55+08:00","36","W6 uses W5C candidate input; no strict activation found. W5C iter2 direct parameters increase grid size but stay smoke bounded"
"m3_hitonly_nack__sgemm","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","sgemm","sgemm","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/sgemm","1200","0","0","completed_exit0","2026-06-04T23:50:55+08:00","2026-06-04T23:51:01+08:00","6","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated matrices increase active blocks but remain smoke-sized"
"m3_hitonly_nack__stencil","m3_hitonly_nack","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on","stencil","stencil","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m3_hitonly_nack/stencil","1200","0","0","completed_exit0","2026-06-04T23:51:01+08:00","2026-06-04T23:51:05+08:00","4","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated grid increases memory footprint and iterations"
"m4_reexec_load__bfs","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","bfs","bfs","M","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/bfs","1200","0","0","completed_exit0","2026-06-04T23:51:05+08:00","2026-06-04T23:52:11+08:00","66","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded"
"m4_reexec_load__spmv","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","spmv","spmv","M","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/spmv","1200","0","0","completed_exit0","2026-06-04T23:52:12+08:00","2026-06-04T23:53:58+08:00","106","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded"
"m4_reexec_load__mri_q","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","mri_q","mri-q","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/mri_q","1200","0","0","completed_exit0","2026-06-04T23:53:58+08:00","2026-06-04T23:54:04+08:00","6","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated binary increases K and X values versus tiny input"
"m4_reexec_load__pathfinder","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","pathfinder","pathfinder","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/pathfinder","1200","0","0","completed_exit0","2026-06-04T23:54:04+08:00","2026-06-04T23:54:40+08:00","36","W6 uses W5C candidate input; no strict activation found. W5C iter2 direct parameters increase grid size but stay smoke bounded"
"m4_reexec_load__sgemm","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","sgemm","sgemm","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/sgemm","1200","0","0","completed_exit0","2026-06-04T23:54:40+08:00","2026-06-04T23:54:46+08:00","6","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated matrices increase active blocks but remain smoke-sized"
"m4_reexec_load__stencil","m4_reexec_load","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on","stencil","stencil","C","experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh","ready","experiments/paper-mascar/workloads/results/W6/w6_ready_sweep_actual/runs/m4_reexec_load/stencil","1200","0","0","completed_exit0","2026-06-04T23:54:46+08:00","2026-06-04T23:54:51+08:00","5","W6 uses W5C candidate input; no strict activation found. W5C iter2 generated grid increases memory footprint and iterations"
