suite_id,suite_name,app_id,app_name,benchmark_name,variant,source_path,binary_path,data_path,build_command,run_command,wrapper_path,wrapper_status,availability_status,build_status,data_status,command_status,smoke_status,correctness_status,input_scale,default_timeout_sec,current_ready,table_iii_related,table_iii_paper_ids,phase_mapping_status,blocker,next_action,notes
rodinia,Rodinia,rodinia_mummergpu,rodinia_mummergpu,mummergpu,default,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/mummergpu,unknown,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/mummergpu/data,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/mummergpu/Makefile,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,data_available,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
rodinia,Rodinia,rodinia_myocyte,rodinia_myocyte,myocyte,default,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/myocyte,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/myocyte/myocyte.out,unknown,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/myocyte/Makefile,cd /workspace/repos/gpgpu-workloads/suites/rodinia/cuda/myocyte && source /workspace/repos/load_gpgpusim.sh && ./myocyte.out 100 1 0,generated_by_run_full_suite_matrix,placeholder_unavailable,failed_smoke,binary_ready,missing_or_unverified_data,command_unverified,nonzero_no_stats,failed,tiny,1200,0,0,none,not_applicable,W19 smoke failed: nonzero_no_stats,derive small input command and promote after smoke,W18 phase mapping retained as background only; not modified by W19
rodinia,Rodinia,rodinia_nn,rodinia_nn,nn,default,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/nn,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/nn/nn,unknown,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/nn/Makefile,cd /workspace/repos/gpgpu-workloads/suites/rodinia/cuda/nn && source /workspace/repos/load_gpgpusim.sh && ./nn filelist_4 -r 5 -lat 30 -lng 90,generated_by_run_full_suite_matrix,placeholder_unavailable,failed_smoke,binary_ready,missing_or_unverified_data,command_unverified,nonzero_no_stats,failed,tiny,900,0,0,none,not_applicable,W19 smoke failed: nonzero_no_stats,derive small input command and promote after smoke,W18 phase mapping retained as background only; not modified by W19
rodinia,Rodinia,rodinia_particlefilter,rodinia_particlefilter,particlefilter,default,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/particlefilter,unknown,unknown,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/particlefilter/Makefile,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
rodinia,Rodinia,rodinia_streamcluster,rodinia_streamcluster,streamcluster,default,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/streamcluster,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/streamcluster/sc_gpu,unknown,/workspace/repos/gpgpu-workloads/suites/rodinia/cuda/streamcluster/Makefile,cd /workspace/repos/gpgpu-workloads/suites/rodinia/cuda/streamcluster && source /workspace/repos/load_gpgpusim.sh && ./sc_gpu 10 20 32 256 256 10 none output.txt 1,generated_by_run_full_suite_matrix,placeholder_unavailable,failed_smoke,binary_ready,missing_or_unverified_data,command_unverified,nonzero_no_stats,failed,tiny,1200,0,0,none,not_applicable,W19 smoke failed: nonzero_no_stats,derive small input command and promote after smoke,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_bfs,parboil_bfs,bfs,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/bfs,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,bfs,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_cp,parboil_cp,cp,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cp,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_cutcp,parboil_cutcp,cutcp,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/cutcp,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,cutcp,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_fft,parboil_fft,fft,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/fft,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_imghisto,parboil_imghisto,imghisto,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/imghisto,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_lbm,parboil_lbm,lbm,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/lbm,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,lbm,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_mri_fhd,parboil_mri_fhd,mri-fhd,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-fhd,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_mri_gridding,parboil_mri_gridding,mri-gridding,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/mri-gridding,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,mrig_1;mrig_2;mrig_3,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_pns,parboil_pns,pns,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/pns,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_rpes,parboil_rpes,rpes,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/rpes,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_sad,parboil_sad,sad,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/sad,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,sad_1;sad_2,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_simple_mm,parboil_simple_mm,simple_mm,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/simple_mm,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,0,none,not_applicable,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
parboil,Parboil,parboil_tpacf,parboil_tpacf,tpacf,default,/workspace/repos/gpgpu-workloads/suites/parboil/benchmarks/tpacf,unknown,unknown,unknown,unknown,generated_by_run_full_suite_matrix,placeholder_unavailable,source_available_missing_binary,missing_binary,missing_or_unverified_data,unknown,not_run,unknown,unknown,1800,0,1,tpacf,inferred_order_or_existing,no verified executable binary,try W19B build/recovery rounds,W18 phase mapping retained as background only; not modified by W19
