run_id,config_id,config_path,paper_id,paper_name,paper_type,wrapper_path,wrapper_status,run_dir,timeout_sec,exit_code,timeout,result_status_prelim,start_iso,end_iso,elapsed_sec,notes
m3diag_on__bp_2,m3diag_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_on,bp_2,BP-2,M,experiments/paper-mascar/workloads/wrappers/run_bp_2.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_actual/runs/m3diag_on/bp_2,900,0,0,completed_exit0,2026-06-05T10:16:30+08:00,2026-06-05T10:16:34+08:00,4,W15B required Table III diagnostic workload
m3diag_on__srad_1,m3diag_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_on,srad_1,srad-1,M,experiments/paper-mascar/workloads/wrappers/run_srad_1.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_actual/runs/m3diag_on/srad_1,900,0,0,completed_exit0,2026-06-05T10:16:34+08:00,2026-06-05T10:16:39+08:00,5,W15B required Table III diagnostic workload
m3diag_on__srad_2,m3diag_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_on,srad_2,srad-2,M,experiments/paper-mascar/workloads/wrappers/run_srad_2.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_actual/runs/m3diag_on/srad_2,900,0,0,completed_exit0,2026-06-05T10:16:39+08:00,2026-06-05T10:16:43+08:00,4,W15B required Table III diagnostic workload
m3diag_on__bp_1,m3diag_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_on,bp_1,BP-1,C,experiments/paper-mascar/workloads/wrappers/run_bp_1.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_actual/runs/m3diag_on/bp_1,900,0,0,completed_exit0,2026-06-05T10:16:43+08:00,2026-06-05T10:16:47+08:00,4,W15B required Table III diagnostic workload
m3diag_forced_mp_on__spmv,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,spmv,spmv,M,experiments/paper-mascar/workloads/wrappers/run_spmv.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/spmv,300,0,0,completed_exit0,2026-06-05T10:19:34+08:00,2026-06-05T10:22:20+08:00,166,W15B required Table III diagnostic workload
m3diag_forced_mp_on__mri_q,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,mri_q,mri-q,C,experiments/paper-mascar/workloads/wrappers/run_mri_q.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/mri_q,300,0,0,completed_exit0,2026-06-05T10:22:20+08:00,2026-06-05T10:22:25+08:00,5,W15B required Table III diagnostic workload
m3diag_forced_mp_on__pathfinder,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,pathfinder,pathfinder,C,experiments/paper-mascar/workloads/wrappers/run_pathfinder.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/pathfinder,300,0,0,completed_exit0,2026-06-05T10:22:25+08:00,2026-06-05T10:23:04+08:00,39,W15B required Table III diagnostic workload
m3diag_forced_mp_on__bp_2,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,bp_2,BP-2,M,experiments/paper-mascar/workloads/wrappers/run_bp_2.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/bp_2,300,0,0,completed_exit0,2026-06-05T10:23:04+08:00,2026-06-05T10:23:08+08:00,4,W15B required Table III diagnostic workload
m3diag_forced_mp_on__srad_1,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,srad_1,srad-1,M,experiments/paper-mascar/workloads/wrappers/run_srad_1.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/srad_1,300,0,0,completed_exit0,2026-06-05T10:23:08+08:00,2026-06-05T10:23:13+08:00,5,W15B required Table III diagnostic workload
m3diag_forced_mp_on__srad_2,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,srad_2,srad-2,M,experiments/paper-mascar/workloads/wrappers/run_srad_2.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/srad_2,300,0,0,completed_exit0,2026-06-05T10:23:13+08:00,2026-06-05T10:23:19+08:00,6,W15B required Table III diagnostic workload
m3diag_forced_mp_on__bp_1,m3diag_forced_mp_on,/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_m3diag_forced_mp_on,bp_1,BP-1,C,experiments/paper-mascar/workloads/wrappers/run_bp_1.sh,ready,/workspace/repos/gpgpu-sim_distribution/experiments/paper-mascar/workloads/results/W15B/w15b_forced_actual/runs/m3diag_forced_mp_on/bp_1,300,0,0,completed_exit0,2026-06-05T10:23:19+08:00,2026-06-05T10:23:23+08:00,4,W15B required Table III diagnostic workload
